postal_code,departement,nb_departements,nb_communes,population_2009,menages_2009,naissances_2011,deces_2011,logements_2009,residencesprincipales_2009,residencessec_2009,logvacants_2009,residencesprincipales_proprietaire_2009,ffiscaux_2009,ffiscaux_imposables_2009,revenufiscalmedianmoyen_2010,emploi_2009,population_1564_2009,chomage_1564_2009,actifs_1564_2009,ets_2010,ets_agri_2010,ets_indus_2010,ets_construc_2010,ets_comm_plus_services_2010,ets_comm_2010,ets_admin_2010,ets_service_2010,ets_1_9_2010,ets_10plus_2010
34490,34,1,7,11308.000000000022,4805.8051606832641,138,105,5672.7825379066262,4805.8051606832641,433.29437575735949,433.68300146600683,3632.5996203685909,6558,3084,16822.857142857141,1928.8311455591484,7007.1487353227749,597.41880385548473,4904.3301595577559,1160,403,40,159,418,120,140,298,209,27
34570,34,1,6,15403.000000000011,5668.0211814191862,182,94,6036.3371874488294,5668.0211814191862,133.02072141896846,235.29528461067349,4396.6565748754238,8055,4782,21513.333333333332,2695.7080486794375,10360.311769620328,717.59975218888712,7594.6372789142897,1273,194,75,175,600,135,229,465,216,48
34670,34,1,2,8780,3413.5522140693602,101,45,3641.56914242435,3413.5522140693602,84.931830694462022,143.08509766053271,2421.909910882759,4699,2785,21283.5,3200.2312214458216,5839.7884387605609,490.34818264339901,4249.4295116657504,963,43,61,136,593,163,130,430,223,69
34740,34,1,1,5476.9999999999909,2156.00000000001,78,61,2281.8270842523302,2156.00000000001,20.132333480370598,105.694750771946,1544.4874694692301,2959,1752,20637,3833.6147029229701,3698.8876140431598,250.16702234682199,2687.9287173038997,742,46,77,106,437,146,76,291,193,79
34830,34,1,2,9959,3828.43927547568,119,68,4212.32328631579,3828.43927547568,275.32642989587805,108.55758094423049,2728.1886890800397,5131,3297,23361.5,2884.2144842255802,6642.5950163611906,455.37503257753997,4801.7654417514304,874,11,40,85,558,146,180,412,211,58
35111,35,1,2,2438,980.99973404482705,44,19,1151.4484112935002,980.99973404482705,90.315593300306702,80.133083948370597,766.54818119599497,1376,683,17407.5,306.47276624463643,1579.38710949507,90.225781009849896,1194.5162438160301,164,50,9,20,64,19,21,45,37,5
35134,35,1,3,2387,898.72463936153497,40,13,1055.1895247711941,898.72463936153497,70.734842123145995,85.730043286513492,698.13075404764118,1206,536,16312.666666666666,425.83824450894434,1450.262650850595,63.774622211054357,1092.596268919714,197,95,9,18,58,14,17,44,38,5
35190,35,1,13,13514.000000000018,5135.1782200219377,204,116,5920.0646385606187,5135.1782200219377,370.33809701838021,414.54832152030451,3697.7130072051427,7153,3577,17991.807692307691,4304.9026451549544,8168.5628616770491,379.88980216644154,6365.8384142276891,1023,245,77,108,438,124,155,314,251,55
35260,35,1,1,5373.9999999999809,2444.00000000001,30,84,3896.2535421327502,2444.00000000001,1288.1570966940101,164.09644543872801,1638.8380480594199,3223,1677,19617,1754.0953160821302,3201.2566491305802,247.14472720474299,2108.0152675021,584,80,25,37,384,98,58,286,180,23
35350,35,1,3,7749,3079.7445335076,79,54,4170.8860394194744,3079.7445335076,873.15811734282602,217.98338856904371,2444.138579749083,4069,2364,19408.333333333332,1776.7854893874551,4924.7311990215603,287.05716369584229,3654.9817533105297,646,158,50,90,289,97,59,192,188,32
35430,35,1,6,9055.9999999999927,3549.8512826560282,109,45,4132.4977951656374,3549.8512826560282,367.98475531794327,214.66175719166887,2691.9951548122804,4853,2738,19433.166666666668,2538.6658430127682,5981.3929278925734,283.96363611801291,4428.873600539202,670,104,40,96,339,81,91,258,185,41
35510,35,1,1,15194,6474.7310093232109,150,93,6917.0938029217405,6474.7310093232109,94.210451231252591,348.15234236727605,4168.0699492496906,7879,5597,25812,21282.505747042498,10311.130516001402,441.55547816233803,6891.3636200416813,2151,40,102,124,1569,335,316,1234,663,342
35600,35,1,3,15111,6561.5631751020883,150,156,7618.7577050166201,6561.5631751020883,254.57943615257062,802.61509376195954,4073.685870386852,8379,4061,17494.666666666668,10246.718667559195,9504.0660559161297,897.86789584812573,6701.7235058552897,1439,56,78,120,930,315,255,615,483,165
35690,35,1,1,6166.9999999999909,2395.3909650233304,77,21,2497.7046371346401,2395.3909650233304,13.462325277804299,88.851346833508487,1687.27538955923,3006,2053,22359,1525.2894868664102,4150.6757080408297,185.02976305096402,3166.5157328635501,354,51,25,37,181,39,60,142,96,22
35780,35,1,1,2367,1003,13,14,1280,1003,213,64,764,1321,848,21269,845.9906473068761,1490,93,1053,265,5,17,33,182,73,28,109,108,13
36100,36,1,17,19224.999999999996,8766.1911732271928,185,217,10289.274432235023,8766.1911732271928,475.11665596234837,1047.9666030454871,5410.6915120034173,11192,5667,19221.03125,8839.3661443137607,11914.747841640143,953.4348535204864,8678.4513079701755,1380,261,136,89,694,222,200,472,448,117
36180,36,1,4,1373.0000000000009,603.70015151506072,8,27,878.28818213440604,603.70015151506072,184.59924893437528,89.98878168497049,441.19744539477301,822,299,15219.5,425.96378362904358,793.11451017252966,51.006870319347321,510.72243228173028,155,74,15,13,38,11,15,27,39,5
36260,36,1,6,4262.0000000000009,1849.6027405435698,43,42,2272.9254705727885,1849.6027405435698,188.552791282931,234.76993874628809,1471.6208923397776,2431,1308,17750.5,984.4171446396374,2675.7189602765452,163.03227611087334,1960.4901394253513,314,102,32,33,122,32,25,90,87,11
36350,36,1,2,1784.0000000000009,707.79541595925207,19,10,794.37833053211693,707.79541595925207,40.190954773869294,46.391959798994897,603.68266707825205,997,586,19012.5,278.6295363947969,1217.3461182281201,44.050509337860696,940.04016823583811,114,32,8,13,50,9,11,41,26,6
37000,37,1,1,135218,72528.205831170795,1609,1124,79551.911508225909,72528.205831170795,1441.9337779789,5581.7718990762105,23598.9395473644,77813,41069,17704,81032.854160724703,93539.405303850916,8806.8676488127894,63211.340042314107,10931,37,449,535,7620,1883,2290,5737,3514,964
37170,37,1,1,10781,5103.0275186046101,107,76,5509.3530028885298,5103.0275186046101,34.747852404780502,371.57763187913906,2673.4445320573,6012,3843,21361,11461.1717160024,7362.5664645241914,482.66934862309705,5390.4873507154607,1231,18,53,102,822,323,236,499,439,201
37260,37,1,5,12751.999999999993,4897.2175003091725,142,87,5248.3982387283086,4897.2175003091725,127.68471329891619,223.49602512021721,3905.9241185382189,6611,4224,19468.400000000001,2927.3396309982595,8298.7143742673852,394.49201040592311,6309.9055042760638,674,99,42,105,333,91,95,242,171,40
37350,37,1,8,3208.0000000000018,1453.114262041744,21,42,2164.158201580939,1453.114262041744,455.55945005373781,255.48448948545627,1144.8422745118155,1848,753,15862.25,755.22324386963498,1856.5844275953043,124.7542746734359,1297.2398818303361,410,186,24,32,137,46,31,91,85,8
37500,37,1,15,14771.000000000015,6607.6816415594503,164,178,8144.796232065034,6607.6816415594503,726.18437192231136,810.93021858327154,4014.4323654530967,8912,4503,18101.321428571428,7355.0171128163156,9157.9515133690293,739.89643253347765,6495.5291519278244,1507,316,104,100,740,220,247,520,482,105
37800,37,1,13,12509.999999999989,5329.811964755002,146,156,6200.5102255722932,5329.811964755002,483.64272216786776,387.05553864941623,3844.5336959690462,7104,3451,17258.461538461539,3855.5338170785021,7579.2915611311337,513.08508158928578,5688.5974486655978,1032,304,72,125,432,132,99,300,276,51
38113,38,1,1,1386,518,14,9,557,518,14,25,400,713,477,23731,1777.65868592223,905,44,664,170,4,29,25,102,24,10,78,65,24
38134,38,1,2,1534.999999999998,594.79254079253997,19,7,687.00149601642102,594.79254079253997,54.159203980099498,38.049751243781103,513.694638694638,813,523,22419.25,226.4141795986373,983.32867132867,39.046620046619999,764.983682983682,120,17,3,25,55,12,20,43,20,5
38180,38,1,1,6939.00000000001,2795.2961157879699,58,29,2911.5674505801007,2795.2961157879699,19.075765864332602,97.195568927789893,2207.8264658101202,3580,2589,25404,2465.7565805967497,4412.97710825579,217.612760301283,3138.7075764289198,554,2,34,50,393,98,75,295,154,57
38260,38,1,20,18554.999999999996,7321.9587717234035,246,123,8495.9745248841427,7321.9587717234035,449.703907287606,724.31184587313328,5313.6515084136299,10113,5190,18037.474999999999,5343.4680485388562,11536.848774770999,758.35473601017748,8587.8949884873928,1808,404,166,235,748,262,255,486,422,86
38350,38,1,20,10437.999999999989,4641.2751324900555,111,122,6598.0450585296039,4641.2751324900555,1396.3151113850245,560.45481465452224,2680.2129359972905,6183,2984,18132.791666666668,4750.0692835236787,6449.8670644933763,443.59019082109313,4479.443240200977,991,143,56,107,499,144,186,355,255,51
38430,38,1,2,10782.999999999991,4244.99999999998,138,101,4600.1386800334003,4244.99999999998,73.63492063492069,281.5037593984963,2594.2882473158461,5880,3368,20598.5,6396.8905529867379,7081.9454911828798,515.88443590203099,5162.4905607507499,919,75,87,102,538,151,117,387,268,96
38510,38,1,11,14320.999999999996,5546.6044229327754,190,131,6437.9803415302486,5546.6044229327754,477.57595634881073,413.79996224866977,4012.9651151469861,7721,4058,18483,4095.4916499338256,8966.8379963384923,657.05662085423342,6753.8836021851712,1251,188,131,165,631,232,136,399,309,78
38590,38,1,8,7742.0000000000091,2942.496350379497,122,65,3336.5588354125121,2942.496350379497,166.6593390433965,227.40314598962283,2110.7775162372568,4230,2264,18648.9375,3399.9844676734947,4910.7804094538342,266.90956349897806,3673.8069878592069,685,113,68,80,342,100,82,242,187,50
38670,38,1,1,5153,1977.9999998348999,76,27,2099.3891812614206,1977.9999998348999,21.603159406414498,99.786022020105179,1072.25822384807,2746,1493,17756,3146.4927453627001,3262.4058355416901,210.162928532699,2398.2519823144703,388,8,41,60,247,102,32,145,127,53
38760,38,1,2,8517.0000000000291,2866.4867479990362,91,42,3114.9837296017422,2866.4867479990362,74.580299757938107,173.91668184477211,2198.75392126312,4264,3022,24844.5,2961.7080347655869,5918.0443005368297,264.54810926126544,4310.8926841659395,489,30,31,86,258,57,84,201,112,27
38860,38,1,1,1193,564.75985045142102,17,3,4686.3214720291298,564.75985045142102,4058.5016302363297,63.059991341375394,269.92466334613704,679,423,20424,1316.2937391416601,901.21524067864812,27.562729707880194,760.55027527291497,670,2,8,32,415,81,213,334,153,31
38960,38,1,2,3588,1336.9999999993991,28,18,1449.5316205527602,1336.9999999993991,62.815217391304294,49.7164031620553,1170.6253811987881,1795,1272,23643.5,498.56320089030237,2405.7004768731804,96.465020461774202,1719.9609184344502,240,27,13,36,121,32,43,89,48,7
39140,39,1,13,7365.9999999999964,3238.4803392735421,81,72,3831.6799004484474,3238.4803392735421,354.75295907214968,238.44660210275424,2345.4400014752364,4288,2119,17624.708333333332,1936.782694379184,4576.8141516577944,272.35249403484715,3492.4797400524581,731,144,51,85,350,129,101,221,201,33
39230,39,1,29,5220,2319.0893661147757,62,57,3020.1699214816877,2319.0893661147757,447.13543153972859,253.9451238271825,1864.1820637524813,2948,1394,17898.200000000001,871.74704959579947,3132.2278947492637,183.2267568001802,2352.3236975297323,499,112,28,64,229,67,66,162,102,14
39320,39,1,17,2212,971.97227066580569,29,38,1567.4759287906838,971.97227066580569,436.65210243370507,158.85155569117248,791.5685575711226,1226,535,16312.75,557.80638372983367,1276.8663712065518,98.105359855938786,936.24318846129472,230,76,22,28,70,26,34,44,40,12
39460,39,1,1,1027,438.28027343750006,10,5,648.77949340630005,438.28027343750006,197.21528861154502,13.283931357254399,294.861328125,521,303,20399,302.20063446799003,624.8251953125,24.0703125,479.40039062500006,120,24,10,10,56,8,20,48,23,6
40090,40,1,17,11034.999999999975,4321.9794117394413,117,74,4700.4103150975325,4321.9794117394413,128.01976855702765,250.41113480106395,3299.9190577034233,5859,3460,20011.411764705881,1968.2008272224962,7311.4341188754788,407.72759860403806,5390.1036750587209,857,292,54,102,309,73,100,236,192,33
40170,40,1,6,5064.9999999999991,2312.6447746763392,51,56,4649.2485787910155,2312.6447746763392,2091.0202501554454,245.5835539592307,1550.6721480937613,3108,1536,16950.5,1149.8554630423996,3092.3297568028247,263.09931545498716,2091.1279149425031,676,186,45,55,322,82,68,240,129,19
40250,40,1,15,6184.0000000000109,2481.551003545816,71,70,2870.5968582445362,2481.551003545816,167.75196252479878,221.29389217392281,1915.8184210907193,3648,1607,17045.678571428572,1670.0526615661252,3755.6971021452623,200.02406047613556,2695.0717990909466,808,410,52,43,223,62,80,161,146,25
40330,40,1,8,3921.9999999999973,1666.1173924458419,36,41,1918.9630514585033,1666.1173924458419,108.13158397427614,144.71407503838611,1207.267037738927,2252,1002,16403.75,888.92338136091291,2297.6783331312072,138.13284409830217,1699.5639673910437,502,248,28,31,136,32,59,104,91,19
40420,40,1,5,2546.0000000000023,1067.8401217565911,26,40,1329.9976402393199,1067.8401217565911,153.4179197232651,108.73959875946257,698.08693345084725,1417,645,17773.200000000001,664.79190978596284,1545.0757607242112,138.64939684222531,1143.6926274456114,291,119,30,24,85,25,33,60,62,10
40530,40,1,1,4644.00000000002,1825,62,50,2298.5941499085902,1825,402.76645338208505,70.827696526508404,1401.3907987827802,2668,1541,20365,1453.73561948477,2909.9336215065805,246.61039562408203,2063.5859787642903,394,8,14,58,261,76,53,185,91,20
40990,40,1,7,19302.999999999993,8942.0417528344697,211,210,10440.626319198436,8942.0417528344697,879.29480192774543,619.28976443621593,5441.989693460172,11859,6555,19707.214285714286,7419.7671346241423,11847.9345727498,986.36308892146963,8480.9477339134792,1633,176,68,204,973,315,212,658,447,165
41160,41,1,14,7562.9999999999973,3173.6121971856001,88,94,4210.9419947111583,3173.6121971856001,712.97736775403484,324.3524297715224,2573.6282769917284,4291,2153,18021.692307692309,1410.1419004911177,4428.9378174641915,348.10548124980789,3338.2050498021654,607,203,43,64,224,74,73,150,161,24
41250,41,1,8,7488.9999999999991,3094.5367299490272,61,73,3567.9672173066888,3094.5367299490272,241.93071959132166,231.49976776633531,2373.8932818867988,4126,2494,19667.25,2008.1217228739533,4762.771725149425,219.7697704772271,3652.19124166962,556,112,50,60,272,73,62,199,160,35
41350,41,1,5,15522.999999999989,6365.3938337495047,181,134,6906.2236655820452,6365.3938337495047,151.08827274958097,389.74155908296308,4996.5444303430086,8555,5513,21448.900000000001,4953.4793873251701,9759.4512190460609,560.5714517489713,7202.0102517876494,1069,79,65,112,669,271,144,398,363,85
42000,42,1,1,171961,83051.450927068901,2513,1719,95334.846106922501,83051.450927068901,2433.8395374653601,9849.5556423882699,34956.628976798303,99816,47616,16183,85136.865795543301,110169.555535543,11947.628949428701,73604.685224835906,14863,71,864,1121,10322,2850,2485,7472,4859,1237
42130,42,1,15,11216,4682.507029774657,142,129,5712.4160704614751,4682.507029774657,449.23881009053963,580.6702305962815,3448.8757385641507,6428,2845,16299.933333333332,2793.1932146689715,6768.0165801633148,459.39159173681344,4946.7304004500511,927,206,70,98,427,142,126,285,243,45
42170,42,1,2,15266,5876.2366809323921,140,221,6429.6133377959877,5876.2366809323921,199.45617072808898,353.92048613550418,4294.04540257811,8231,4887,21564.5,4415.0946962224107,9530.8659921814015,494.59289263929861,6801.9610559957,1119,109,91,137,623,171,159,452,297,68
42290,42,1,1,7571.00000000001,2972.00000000007,73,30,3101.4855708909099,2972.00000000007,25.094102885821798,104.391468005018,2294.4760999037603,3912,2599,21615,2138.9118031777903,4947.0900661535998,163.28018356073699,3550.23503670934,447,17,54,59,256,98,61,158,131,45
42370,42,1,8,7547.0000000000009,3109.697944309275,75,56,3728.1593550772031,3109.697944309275,304.3878113557081,314.07359941222171,2451.3468581783382,4171,2418,18140.625,1884.8743105114672,4715.3597078964631,246.63527505339394,3387.4146364724575,598,116,58,67,269,78,88,191,152,29
42450,42,1,1,5409.00000000001,2139.9999999999804,90,29,2384.30879934208,2139.9999999999804,39.171874999999901,205.136924342105,1413.7194806155101,2908,1433,16606,1225.5485149548902,3434.5217967037102,227.32637403472199,2427.59764601098,370,32,38,69,186,52,45,134,102,25
42530,42,1,1,5594.00000000001,2322.9999999995803,67,56,2473.9682413652004,2322.9999999995803,27.728860658991596,123.23938070662901,1466.8321078369602,3021,1853,21297,1087.5428329076399,3591.8813232367902,213.39261709652101,2597.4482643674505,348,24,28,55,189,52,52,137,91,16
42610,42,1,2,4785.99999999999,1884.4883158742971,57,18,2036.383989323921,1884.4883158742971,58.775944145096204,93.119729304533493,1471.0924290514722,2570,1412,18879.25,1195.1182387806653,3051.0690389626802,132.3915061573789,2295.3909770677951,316,52,31,50,150,50,33,100,82,21
42700,42,1,1,17207,7866.43668882362,210,210,9020.4144650993512,7866.43668882362,92.578917415001087,1061.3988588607299,3678.2716259531298,10080,4424,15834,8072.6470043345798,10024.6957201562,927.02167398114204,6793.0885433247813,1363,11,111,105,883,335,253,548,493,118
42830,42,1,2,757,349.30905619203503,7,8,511.39942289444605,349.30905619203503,118.3291168601106,43.761249842301098,298.959629023459,470,178,15989.25,204.7413930805757,455.35270049099802,25.090971085651901,335.35692853246098,113,66,9,6,27,5,5,22,14,4
43110,43,1,1,5557,2299,65,50,2731,2299,201,231,1463,3153,1603,18121,1330.3747030704101,3399,278,2471,373,17,39,48,224,70,45,154,88,29
43200,43,1,10,15398.999999999975,6338.9546879473792,182,189,9187.6363460590073,6338.9546879473792,1949.341246806104,899.34041130552475,4341.8758847613435,8724,4052,16668.549999999999,5237.2045836132438,9434.9554470515322,528.52248980971547,6919.7341981501859,1618,416,164,143,689,225,206,464,359,94
43290,43,1,4,2981,1211.8235294117651,31,34,1697.008714596951,1211.8235294117651,334.555555555556,150.6296296296299,872.08823529411802,1659,703,16686.25,1043.1912709157282,1811.1568627450981,105.89705882352939,1351.5686274509799,393,143,31,30,161,55,28,106,77,19
